p1_sets,p2_sets,sub_set,game_no,p1_games,p2_games,sub_game,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,sub_point,game_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,player1_quality,player2_quality,elo1,elo2,sub_point_squared,serve_no_squared,elo1_squared,elo2_squared,player1_quality_squared,player2_quality_squared,lasso_game_victor,player1_performance,player2_performance
1,2,-1,1,0,0,0,2,0,1,1,1,78,82,-4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.827586207,0.172413793,0.507309015,0.492690985,16,1,0.514614907,0.485385093,0.958402662,0.041597338,1.095635022,0.000499347,0.999500632
1,2,-1,1,0,0,0,3,0,1,1,1,79,82,-3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827586207,0.172413793,0.513742184,0.486257816,9,1,0.527463621,0.472536379,0.958402662,0.041597338,1.188479669,0.999510646,0.000489352
1,2,-1,2,1,0,1,0,0,2,2,1,80,82,-2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.248434238,0.751565762,0.519455475,0.480544525,4,4,0.538852126,0.461147874,0.098503767,0.901496233,0.408134775,0.976649225,0.023350848
1,2,-1,2,1,0,1,1,0,2,1,2,80,83,-3,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.248434238,0.751565762,0.524554761,0.475445239,9,1,0.548991367,0.451008633,0.098503767,0.901496233,0.25463693,0.999460518,0.000539472
1,2,-1,2,1,0,1,1,1,2,2,1,81,83,-2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.248434238,0.751565762,0.51459121,0.48540879,4,4,0.52915759,0.47084241,0.098503767,0.901496233,0.394676694,0.951712608,0.048287403
1,2,-1,2,1,0,1,2,1,2,1,2,81,84,-3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248434238,0.751565762,0.520211514,0.479788486,9,1,0.540357084,0.459642916,0.098503767,0.901496233,0.241178849,0.996994495,0.003005526
1,2,-1,2,1,0,1,2,2,2,1,1,82,84,-2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.248434238,0.751565762,0.510689982,0.489310018,4,1,0.521370196,0.478629804,0.098503767,0.901496233,0.372619024,0.999248683,0.000751268
1,2,-1,2,1,0,1,3,2,2,1,2,82,85,-3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.248434238,0.751565762,0.516741786,0.483258214,9,1,0.533446075,0.466553925,0.098503767,0.901496233,0.284373051,0.999406219,0.00059374
1,2,-1,2,1,0,1,3,3,2,1,1,83,85,-2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.248434238,0.751565762,0.50758732,0.49241268,4,1,0.515171147,0.484828853,0.098503767,0.901496233,0.359160943,0.932583272,0.067416735
1,2,-1,2,1,0,1,4,3,2,1,2,83,86,-3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.248434238,0.751565762,0.513988889,0.486011111,9,1,0.527955896,0.472044104,0.098503767,0.901496233,0.270914969,0.999108016,0.000891936
1,2,-1,2,1,0,1,3,3,2,2,2,83,87,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248434238,0.751565762,0.505133279,0.494866721,16,4,0.510265475,0.489734525,0.098503767,0.901496233,0.130346105,0.986783266,0.013216795
1,2,-1,2,1,0,1,3,4,2,2,1,84,87,-3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.248434238,0.751565762,0.497272673,0.502727327,9,4,0.494545508,0.505454492,0.098503767,0.901496233,0.261901658,0.945159495,0.054840468
1,2,-1,2,1,0,1,3,3,2,1,2,84,88,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248434238,0.751565762,0.504857386,0.495142614,16,1,0.509713856,0.490286144,0.098503767,0.901496233,0.122074994,0.993311763,0.006688224
1,2,-1,2,1,0,1,3,4,2,2,2,84,89,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248434238,0.751565762,0.497028346,0.502971654,25,4,0.494056902,0.505943098,0.098503767,0.901496233,0.024256476,0.010178911,0.989821076
1,2,-1,3,1,1,0,0,0,1,1,1,85,89,-4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644341801,0.355658199,0.490099305,0.509900695,16,1,0.480206371,0.519793629,0.766475969,0.233524031,0.875136274,0.164372087,0.835627913
1,2,-1,3,1,1,0,1,0,1,1,1,86,89,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644341801,0.355658199,0.498500831,0.501499169,9,1,0.497001688,0.502998312,0.766475969,0.233524031,0.967980921,0.383143902,0.616856158
1,2,-1,3,1,1,0,2,0,1,2,1,87,89,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.644341801,0.355658199,0.505944309,0.494055691,4,4,0.511886939,0.488113061,0.766475969,0.233524031,1.069309779,0.00042701,0.999572933
1,2,-1,3,1,1,0,3,0,1,1,1,88,89,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644341801,0.355658199,0.512532872,0.487467128,1,1,0.525050006,0.474949994,0.766475969,0.233524031,1.153324082,0.93757993,0.062420078
1,2,-1,4,2,1,1,0,0,2,1,1,89,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.349047141,0.650952859,0.518379533,0.481620467,0,1,0.536709462,0.463290538,0.223313449,0.776686551,0.429083847,0.83289963,0.16710034
1,2,-1,4,2,1,1,1,0,2,1,1,90,89,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349047141,0.650952859,0.523592207,0.476407793,1,1,0.547079596,0.452920404,0.223313449,0.776686551,0.521466983,0.770954311,0.229045704
1,2,-1,4,2,1,1,2,0,2,1,2,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349047141,0.650952859,0.528266637,0.471733363,0,1,0.556353169,0.443646831,0.223313449,0.776686551,0.376914859,0.956167102,0.043832842
1,2,-1,4,2,1,1,2,1,2,1,2,90,91,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.349047141,0.650952859,0.51794261,0.48205739,1,1,0.535839069,0.464160931,0.223313449,0.776686551,0.270958263,0.999424934,0.000575085
1,2,-1,4,2,1,1,2,2,2,1,2,90,92,-2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.349047141,0.650952859,0.50865982,0.49134018,4,1,0.517314446,0.482685554,0.223313449,0.776686551,0.16488629,0.999467432,0.000532606
1,2,-1,4,2,1,1,2,3,2,1,2,90,93,-3,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.349047141,0.650952859,0.50039811,0.49960189,9,1,0.50079622,0.49920378,0.223313449,0.776686551,0.058698939,0.00779049,0.992209554
1,2,-1,5,2,2,0,0,0,1,1,1,91,93,-2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699421965,0.300578035,0.493081364,0.506918636,4,1,0.486165376,0.513834624,0.844104929,0.155895071,0.89448836,0.373263448,0.626736522
1,2,-1,5,2,2,0,1,0,1,1,2,91,94,-3,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.699421965,0.300578035,0.501145643,0.498854357,9,1,0.502291273,0.497708727,0.844104929,0.155895071,0.749590103,0.413323343,0.586676657
1,2,-1,5,2,2,0,1,1,1,2,1,92,94,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.699421965,0.300578035,0.493742847,0.506257153,4,4,0.487487654,0.512512346,0.844104929,0.155895071,0.889629866,0.23764956,0.76235038
1,2,-1,5,2,2,0,2,1,1,1,1,93,94,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699421965,0.300578035,0.501731794,0.498268206,1,1,0.503463546,0.496536454,0.844104929,0.155895071,0.97364417,0.020027433,0.979972541
1,2,-1,5,2,2,0,3,1,1,1,1,94,94,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699421965,0.300578035,0.508803377,0.491196623,0,1,0.517601297,0.482398703,0.844104929,0.155895071,1.066142684,0.999469697,0.000530274
1,2,-1,6,3,2,1,0,0,2,1,2,94,95,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422818792,0.577181208,0.515067277,0.484932723,1,1,0.530107214,0.469892786,0.349230092,0.650769908,0.219644576,0.99943012,0.00056982
1,2,-1,6,3,2,1,0,1,2,1,2,94,96,-2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.422818792,0.577181208,0.50609386,0.49390614,4,1,0.51218591,0.48781409,0.349230092,0.650769908,0.113572602,0.999492407,0.000507581
1,2,-1,6,3,2,1,0,2,2,1,2,94,97,-3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422818792,0.577181208,0.498123535,0.501876465,9,1,0.496247122,0.503752878,0.349230092,0.650769908,0.007385251,0.995662272,0.004337737
1,2,-1,6,3,2,1,0,3,2,2,2,94,98,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422818792,0.577181208,0.491068594,0.508931406,16,4,0.482142886,0.517857114,0.349230092,0.650769908,-0.090317889,0.012956079,0.987043917
1,2,-1,7,3,3,0,0,0,1,2,1,95,98,-3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.771428571,0.228571429,0.484819146,0.515180854,9,4,0.469666256,0.530333744,0.919293821,0.080706179,0.917631057,0.000405511,0.99959451
1,2,-1,7,3,3,0,1,0,1,1,1,96,98,-2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771428571,0.228571429,0.493804918,0.506195082,4,1,0.487611737,0.512388263,0.919293821,0.080706179,1.001760738,0.091174737,0.908825278
1,2,-1,7,3,3,0,2,0,1,1,1,97,98,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771428571,0.228571429,0.501786787,0.498213213,1,1,0.503573528,0.496426472,0.919293821,0.080706179,1.09437463,0.000562338,0.99943763
1,2,-1,7,3,3,0,3,0,1,2,1,98,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771428571,0.228571429,0.508852043,0.491147957,0,4,0.517698539,0.482301461,0.919293821,0.080706179,1.195472732,0.829165637,0.170834377
1,2,-1,8,4,3,1,0,0,2,1,2,98,99,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388349515,0.611650485,0.515110449,0.484889551,1,1,0.530193323,0.469806677,0.287304723,0.712695277,0.20725631,0.998842418,0.001157557
1,2,-1,8,4,3,1,0,1,2,2,1,99,99,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.388349515,0.611650485,0.506132335,0.493867665,0,4,0.512262825,0.487737175,0.287304723,0.712695277,0.347065318,0.996111572,0.003888406
1,2,-1,8,4,3,1,1,1,2,1,2,99,100,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388349515,0.611650485,0.512699447,0.487300553,1,1,0.52538252,0.47461748,0.287304723,0.712695277,0.193798228,0.996354461,0.003645517
1,2,-1,8,4,3,1,1,2,2,1,2,99,101,-2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.388349515,0.611650485,0.503985849,0.496014151,4,1,0.507971192,0.492028808,0.287304723,0.712695277,0.087726255,0.999448478,0.000551495
1,2,-1,8,4,3,1,1,3,2,2,1,100,101,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.388349515,0.611650485,0.496256657,0.503743343,1,4,0.492513733,0.507486267,0.287304723,0.712695277,0.227650641,0.999395967,0.000604025
1,2,-1,8,4,3,1,2,3,2,1,2,100,102,-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.388349515,0.611650485,0.503958034,0.496041966,4,1,0.507915572,0.492084428,0.287304723,0.712695277,0.074268173,0.005701948,0.994298041
1,2,-1,9,4,4,0,0,0,1,1,1,101,102,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740740741,0.259259259,0.496232031,0.503767969,1,1,0.492464491,0.507535509,0.890868597,0.109131403,0.906410337,0.000452312,0.99954766
1,2,-1,9,4,4,0,1,0,1,1,1,102,102,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740740741,0.259259259,0.503936234,0.496063766,0,1,0.507871979,0.492128021,0.890868597,0.109131403,0.998908851,0.000387795,0.999612272
1,2,-1,9,4,4,0,2,0,1,1,1,103,102,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740740741,0.259259259,0.510754557,0.489245443,1,1,0.521499168,0.478500832,0.890868597,0.109131403,1.091291988,0.00042561,0.999574363
1,2,-1,9,4,4,0,3,0,1,1,1,104,102,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740740741,0.259259259,0.516799137,0.483200863,4,1,0.53356039,0.46643961,0.890868597,0.109131403,1.183559747,0.688596725,0.311403245
1,2,-1,10,5,4,1,0,0,2,1,1,105,102,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.364741641,0.635258359,0.522180339,0.477819661,9,1,0.544273554,0.455726446,0.247929616,0.752070384,0.43851793,0.80374825,0.19625172
1,2,-1,10,5,4,1,1,0,2,1,2,105,103,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.364741641,0.635258359,0.526997706,0.473002294,4,1,0.553838445,0.446161555,0.247929616,0.752070384,0.294196561,0.999456346,0.000543677
1,2,-1,10,5,4,1,1,1,2,1,2,105,104,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364741641,0.635258359,0.516795018,0.483204982,1,1,0.53355218,0.46644782,0.247929616,0.752070384,0.188470721,0.994099855,0.005900185
1,2,-1,10,5,4,1,1,2,2,1,2,105,105,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.364741641,0.635258359,0.507634836,0.492365164,0,1,0.515266113,0.484733887,0.247929616,0.752070384,0.082629502,0.999411345,0.000588683
1,2,-1,10,5,4,1,1,3,2,1,2,105,106,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.364741641,0.635258359,0.499489187,0.500510813,1,1,0.498978376,0.501021624,0.247929616,0.752070384,-0.023327093,0.014806517,0.985193431
1,2,-1,11,5,5,0,0,0,1,1,1,106,106,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.492277082,0.507722918,0,1,0.484557849,0.515442151,0.941176471,0.058823529,0.918307841,0.000391806,0.999608219
1,2,-1,11,5,5,0,1,0,1,1,1,107,106,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.500432724,0.499567276,1,1,0.500865447,0.499134553,0.941176471,0.058823529,1.010690978,0.000375477,0.999624491
1,2,-1,11,5,5,0,2,0,1,2,1,108,106,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.507653818,0.492346182,4,4,0.515304051,0.484695949,0.941176471,0.058823529,1.111558325,0.000391027,0.999609053
1,2,-1,11,5,5,0,3,0,1,1,1,109,106,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.514047842,0.485952158,9,1,0.528073523,0.471926477,0.941176471,0.058823529,1.195111118,0.997473776,0.002526199
1,2,-1,12,6,5,1,0,0,2,1,2,109,107,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103448276,0.896551724,0.519727594,0.480272406,4,1,0.539393863,0.460606137,0.013138686,0.986861314,0.155146656,0.937148452,0.062851503
1,2,-1,12,6,5,1,0,1,2,1,1,110,107,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103448276,0.896551724,0.510256556,0.489743444,9,1,0.520504484,0.479495516,0.013138686,0.986861314,0.286009943,0.727643549,0.272356451
1,2,-1,12,6,5,1,1,1,2,1,2,110,108,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103448276,0.896551724,0.516356912,0.483643088,4,1,0.532678852,0.467321148,0.013138686,0.986861314,0.141688574,0.998933733,0.001066287
1,2,-1,12,6,5,1,1,2,2,1,2,110,109,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103448276,0.896551724,0.507243848,0.492756152,1,1,0.514484656,0.485515344,0.013138686,0.986861314,0.035962734,0.999073863,0.000926054
1,2,-1,12,6,5,1,1,3,2,1,2,110,110,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.103448276,0.896551724,0.499142594,0.500857406,0,1,0.498285194,0.501714806,0.013138686,0.986861314,-0.069878484,0.02950044,0.970499575
1,2,-1,13,6,6,0,0,0,1,1,1,111,110,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430769231,0.569230769,0.491970388,0.508029612,1,1,0.483944916,0.516055084,0.364143056,0.635856944,0.801476993,0.706606507,0.293393463
1,2,-1,13,6,6,0,1,0,2,1,2,111,111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430769231,0.569230769,0.500160795,0.499839205,0,1,0.50032159,0.49967841,0.364143056,0.635856944,0.305794732,0.416225642,0.583774328
1,2,-1,13,6,6,0,1,1,2,2,1,112,111,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.430769231,0.569230769,0.492871369,0.507128631,1,4,0.485745636,0.514254364,0.364143056,0.635856944,0.445488363,0.438391387,0.561608672
1,2,-1,13,6,6,0,2,1,1,2,1,113,111,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.430769231,0.569230769,0.500959529,0.499040471,4,4,0.50191905,0.49808095,0.364143056,0.635856944,0.888886259,0.593619585,0.406380415
1,2,-1,13,6,6,0,3,1,1,2,2,113,112,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.430769231,0.569230769,0.50811998,0.49188002,1,4,0.516235679,0.483764321,0.364143056,0.635856944,0.744449512,0.000474007,0.999526024
1,2,-1,13,6,6,0,3,2,2,1,2,113,113,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.430769231,0.569230769,0.499919338,0.500080662,0,1,0.499838675,0.500161325,0.364143056,0.635856944,0.278878569,0.427828431,0.572171569
1,2,-1,13,6,6,0,3,3,2,2,1,114,113,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430769231,0.569230769,0.492657711,0.507342289,1,4,0.485318588,0.514681412,0.364143056,0.635856944,0.4185722,0.021223985,0.978776038
1,2,-1,13,6,6,0,4,3,1,2,1,115,113,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.430769231,0.569230769,0.500770148,0.499229852,4,4,0.501540293,0.498459707,0.364143056,0.635856944,0.861970096,0.136200294,0.863799751
1,2,-1,13,6,6,0,5,3,1,1,1,116,113,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430769231,0.569230769,0.507952399,0.492047601,9,1,0.515900776,0.484099224,0.364143056,0.635856944,0.945522889,0.074099272,0.925900757
1,2,-1,13,6,6,0,6,3,2,1,2,116,114,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430769231,0.569230769,0.514312567,0.485687433,4,1,0.528601698,0.471398302,0.364143056,0.635856944,0.450071383,0.125895247,0.874104798
1,2,-1,13,6,6,0,6,4,2,1,1,117,114,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.430769231,0.569230769,0.505421502,0.494578498,9,1,0.510841728,0.489158272,0.364143056,0.635856944,0.580934671,0.304494679,0.695505321
2,2,0,1,0,0,0,0,0,2,1,1,118,114,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.255319149,0.744680851,0.51206977,0.48793023,16,1,0.524125481,0.475874519,0.105186267,0.894813733,0.407402603,0.434812486,0.565187514
2,2,0,1,0,0,0,1,0,2,1,1,119,114,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.255319149,0.744680851,0.517967774,0.482032226,25,1,0.535889202,0.464110798,0.105186267,0.894813733,0.499324229,0.368232042,0.631767929
2,2,0,1,0,0,0,2,0,2,2,1,120,114,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.255319149,0.744680851,0.523224134,0.476775866,36,4,0.546348275,0.453651725,0.105186267,0.894813733,0.599730066,0.409756362,0.590243638
2,2,0,1,0,0,0,3,0,2,2,1,121,114,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0.255319149,0.744680851,0.527935614,0.472064386,49,4,0.555697363,0.444302637,0.105186267,0.894813733,1.036296177,0.000393416,0.99960655
2,2,0,2,1,0,1,0,0,1,2,1,122,114,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.543209877,0.456790123,0.532184873,0.467815127,64,4,0.564104132,0.435895868,0.585779123,0.414220877,0.878400879,0.000402591,0.999597371
2,2,0,2,1,0,1,1,0,1,2,2,122,115,7,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.543209877,0.456790123,0.536040994,0.463959006,49,4,0.5717094,0.4282906,0.585779123,0.414220877,0.734656398,0.000416752,0.999583304
2,2,0,2,1,0,1,1,1,1,1,1,123,115,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543209877,0.456790123,0.525019313,0.474980687,64,1,0.549913649,0.450086351,0.585779123,0.414220877,0.856343209,0.000391575,0.999608457
2,2,0,2,1,0,1,2,1,1,2,2,123,116,7,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543209877,0.456790123,0.529551566,0.470448434,49,4,0.558897393,0.441102607,0.585779123,0.414220877,0.721198316,0.000426682,0.99957329
2,2,0,2,1,0,1,2,2,1,2,1,124,116,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543209877,0.456790123,0.519106739,0.480893261,64,4,0.538157757,0.461842243,0.585779123,0.414220877,0.851484716,0.002357722,0.997642219
2,2,0,2,1,0,1,3,2,1,1,1,125,116,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543209877,0.456790123,0.524242653,0.475757347,81,1,0.548371592,0.451628408,0.585779123,0.414220877,0.934345243,0.439035475,0.560964465
2,2,0,3,2,0,2,0,0,2,1,2,125,117,8,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.208333333,0.791666667,0.528851989,0.471148011,64,1,0.557512477,0.442487523,0.064766839,0.935233161,0.188535574,0.781712234,0.218287781
2,2,0,3,2,0,2,0,1,2,1,2,125,118,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208333333,0.791666667,0.518472671,0.481527329,49,1,0.536894981,0.463105019,0.064766839,0.935233161,0.083501999,0.701887846,0.298112094
2,2,0,3,2,0,2,0,2,2,1,1,126,118,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.208333333,0.791666667,0.509133659,0.490866341,64,1,0.518261224,0.481738776,0.064766839,0.935233161,0.213788398,0.593312979,0.406687051
2,2,0,3,2,0,2,1,2,2,1,1,127,118,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.208333333,0.791666667,0.515360291,0.484639709,81,1,0.530691617,0.469308383,0.064766839,0.935233161,0.305248514,0.599408984,0.400591046
2,2,0,3,2,0,2,2,2,2,1,1,128,118,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.208333333,0.791666667,0.52089685,0.47910315,100,1,0.541720826,0.458279174,0.064766839,0.935233161,0.396593252,0.546423078,0.453576922
2,2,0,3,2,0,2,3,2,2,2,1,129,118,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.208333333,0.791666667,0.525846043,0.474153957,121,4,0.55155433,0.44844567,0.064766839,0.935233161,0.841297442,0.000465248,0.999534726
2,2,0,4,3,0,3,0,0,1,2,2,129,119,10,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.694630872,0.305369128,0.530297024,0.469702976,100,4,0.560372383,0.439627617,0.838040289,0.161959711,0.718448663,0.000420575,0.99957937
2,2,0,4,3,0,3,0,1,1,1,2,129,120,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694630872,0.305369128,0.519783086,0.480216914,81,1,0.53950433,0.46049567,0.838040289,0.161959711,0.605046255,0.000360753,0.999639273
2,2,0,4,3,0,3,0,2,1,2,1,130,120,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694630872,0.305369128,0.510306246,0.489693754,100,4,0.520603739,0.479396261,0.838040289,0.161959711,0.743701488,0.000380991,0.999619007
2,2,0,4,3,0,3,1,2,1,1,1,131,120,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694630872,0.305369128,0.516401031,0.483598969,121,1,0.532766806,0.467233194,0.838040289,0.161959711,0.82633126,0.000369364,0.99963057
2,2,0,4,3,0,3,2,2,1,1,1,132,120,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694630872,0.305369128,0.52182504,0.47817496,144,1,0.543567071,0.456432929,0.838040289,0.161959711,0.917445243,0.000640098,0.999359906
2,2,0,4,3,0,3,3,2,1,1,2,132,121,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.694630872,0.305369128,0.526678723,0.473321277,121,1,0.553205967,0.446794033,0.838040289,0.161959711,0.774162273,0.000382195,0.999617815
2,2,0,4,3,0,3,3,3,1,2,2,132,122,10,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.694630872,0.305369128,0.516506851,0.483493149,100,4,0.53297776,0.46702224,0.838040289,0.161959711,0.678074419,0.000438016,0.999561965
2,2,0,4,3,0,3,3,4,1,1,1,133,122,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.694630872,0.305369128,0.507377642,0.492622358,121,1,0.514752073,0.485247927,0.838040289,0.161959711,0.751171648,0.004425901,0.995574117
